Iteration,Hash Function,Speed (s),Collisions,Per-Image Resistance,Second-per-Image Resistance (s),Entropy,Memory Usage (MiB),Efficiency Score
361,MD5,0.001000643,8505,TRUE,0.786175489,4,0,0.000117619
362,SHA-3-256,0.000563145,8503,TRUE,0.711009264,4.8125,0,0.000117658
362,SHA-512,0.000100613,8501,TRUE,0.772435188,5.71875,0,0.000117699
362,SHA-256,0,8501,TRUE,0.732939243,4.9375,0,0.000117688
362,SHA-3-512,0,8501,TRUE,0.715917826,5.90625,0,0.000117701
362,MD5,0.001008749,8502,TRUE,0.80657053,4,0,0.000117661
363,SHA-3-256,0,8501,TRUE,0.80414319,4.8125,0,0.000117686
363,SHA-512,0,8501,TRUE,0.778707743,5.71875,0,0.000117699
363,SHA-256,0,8501,TRUE,0.744880199,4.9375,0,0.000117688
363,SHA-3-512,0,8503,TRUE,0.75504899,5.90625,0,0.000117673
363,MD5,0.001008987,8500,TRUE,0.850262165,4,0,0.000117689
364,SHA-3-256,0,8502,TRUE,0.851915598,4.8125,0,0.000117672
364,SHA-512,0,8502,TRUE,0.722288132,5.71875,0,0.000117685
364,SHA-256,0.001000881,8503,TRUE,0.77790451,4.9375,0,0.00011766
364,SHA-3-512,0,8502,TRUE,0.843005896,5.90625,0,0.000117687
364,MD5,0,8501,TRUE,0.809883833,4,0,0.000117675
365,SHA-3-256,0,8500,TRUE,0.850554943,4.8125,0,0.0001177
365,SHA-512,0,8503,TRUE,0.746829987,5.71875,0,0.000117671
365,SHA-256,0.00095129,8501,TRUE,0.970591307,4.9375,0,0.000117688
365,SHA-3-512,0.001006126,8500,TRUE,0.745021105,5.90625,0,0.000117715
365,MD5,0,8502,TRUE,0.799612999,4,0,0.000117661
366,SHA-3-256,0,8500,TRUE,0.744749784,4.8125,0,0.0001177
366,SHA-512,0,8502,TRUE,0.838722229,5.71875,0,0.000117685
366,SHA-256,0.000996351,8501,TRUE,0.806612015,4.9375,0,0.000117688
366,SHA-3-512,0,8502,TRUE,0.770998955,5.90625,0,0.000117687
366,MD5,0,8502,TRUE,0.791511536,4,0,0.000117661
367,SHA-3-256,0.00099659,8501,TRUE,0.792449236,4.8125,0,0.000117686
367,SHA-512,0.001007557,8501,TRUE,0.854637146,5.71875,0,0.000117699
367,SHA-256,0.000923872,8503,TRUE,0.810710192,4.9375,0,0.00011766
367,SHA-3-512,0,8504,TRUE,0.79493618,5.90625,0,0.00011766
367,MD5,0,8500,TRUE,0.752633333,4,0,0.000117689
368,SHA-3-256,0,8504,TRUE,0.76003027,4.8125,0,0.000117644
368,SHA-512,0.000939608,8505,TRUE,0.793597698,5.71875,0,0.000117643
368,SHA-256,0,8503,TRUE,0.697154045,4.9375,0,0.00011766
368,SHA-3-512,0,8503,TRUE,0.769245148,5.90625,0,0.000117673
368,MD5,0.001003265,8500,TRUE,0.740950108,4,0,0.000117689
369,SHA-3-256,0.000995636,8502,TRUE,0.669058084,4.8125,0,0.000117672
369,SHA-512,0.000996351,8501,TRUE,0.785894871,5.71875,0,0.000117699
369,SHA-256,0,8503,TRUE,0.767685175,4.9375,0,0.00011766
369,SHA-3-512,0.000996828,8500,TRUE,0.751576185,5.90625,0,0.000117715
369,MD5,0.000935793,8503,TRUE,1.100528955,4,0,0.000117647
370,SHA-3-256,0,8505,TRUE,0.771941185,4.8125,0,0.000117631
370,SHA-512,0,8501,TRUE,0.851464748,5.71875,0,0.000117699
370,SHA-256,0,8502,TRUE,0.820487738,4.9375,0,0.000117674
370,SHA-3-512,0.000927687,8505,TRUE,0.751288414,5.90625,0,0.000117646
370,MD5,0,8502,TRUE,0.760120153,4,0,0.000117661
371,SHA-3-256,0,8506,TRUE,0.827092171,4.8125,0,0.000117617
371,SHA-512,0,8505,TRUE,0.769801617,5.71875,0,0.000117643
371,SHA-256,0,8501,TRUE,0.772549629,4.9375,0,0.000117688
371,SHA-3-512,0,8504,TRUE,0.809830904,5.90625,0,0.00011766
371,MD5,0.000998497,8501,TRUE,0.724792957,4,0,0.000117675
372,SHA-3-256,0.000994921,8502,TRUE,0.850636244,4.8125,0,0.000117672
372,SHA-512,0,8503,TRUE,0.860201836,5.71875,0,0.000117671
372,SHA-256,0,8503,TRUE,0.79096508,4.9375,0,0.00011766
372,SHA-3-512,0.001000404,8504,TRUE,0.685785294,5.90625,0,0.00011766
372,MD5,0.000996828,8503,TRUE,0.750570774,4,0,0.000117647
373,SHA-3-256,0,8502,TRUE,0.721746922,4.8125,0,0.000117672
373,SHA-512,0,8500,TRUE,0.730713367,5.71875,0,0.000117712
373,SHA-256,0,8503,TRUE,0.865198135,4.9375,0,0.00011766
373,SHA-3-512,0.000925541,8501,TRUE,0.719562531,5.90625,0,0.000117701
373,MD5,0,8501,TRUE,0.888900995,4,0,0.000117675
374,SHA-3-256,0.000997066,8501,TRUE,0.908946514,4.8125,0,0.000117686
374,SHA-512,0.000996828,8503,TRUE,0.717472315,5.71875,0,0.000117671
374,SHA-256,0,8500,TRUE,0.78929615,4.9375,0,0.000117702
374,SHA-3-512,0,8501,TRUE,0.793348074,5.90625,0,0.000117701
374,MD5,0.000996351,8503,TRUE,0.856339216,4,0,0.000117647
375,SHA-3-256,0,8501,TRUE,0.775196552,4.8125,0,0.000117686
375,SHA-512,0,8503,TRUE,0.738808393,5.71875,0,0.000117671
375,SHA-256,0,8504,TRUE,0.774116278,4.9375,0,0.000117646
375,SHA-3-512,0,8502,TRUE,0.765169382,5.90625,0,0.000117687
375,MD5,0,8504,TRUE,0.764296532,4,0,0.000117633
376,SHA-3-256,0,8500,TRUE,0.737469196,4.8125,0,0.0001177
376,SHA-512,0,8500,TRUE,0.786499023,5.71875,0,0.000117712
376,SHA-256,0.000996113,8503,TRUE,0.803388357,4.9375,0,0.00011766
376,SHA-3-512,0,8503,TRUE,0.832127571,5.90625,0,0.000117673
376,MD5,0.001007318,8503,TRUE,0.768573284,4,0,0.000117647
377,SHA-3-256,0.000496626,8501,TRUE,0.772306919,4.8125,0,0.000117686
377,SHA-512,0.000997543,8501,TRUE,0.76498127,5.71875,0,0.000117699
377,SHA-256,0.001015186,8503,TRUE,1.248577833,4.9375,0,0.00011766
377,SHA-3-512,0.000997305,8502,TRUE,1.45943284,5.90625,0,0.000117687
377,MD5,0,8503,TRUE,2.048785448,4,0,0.000117647
378,SHA-3-256,0.000496149,8501,TRUE,0.858618736,4.8125,0,0.000117686
378,SHA-512,0,8500,TRUE,0.810191154,5.71875,0,0.000117712
378,SHA-256,0,8502,TRUE,0.972431898,4.9375,0,0.000117674
378,SHA-3-512,0,8501,TRUE,0.878260136,5.90625,0,0.000117701
378,MD5,0,8504,TRUE,0.767609596,4,0,0.000117633
379,SHA-3-256,0,8501,TRUE,0.846104383,4.8125,0,0.000117686
379,SHA-512,0,8503,TRUE,0.754680634,5.71875,0,0.000117671
379,SHA-256,0.00099802,8506,TRUE,0.929779291,4.9375,0,0.000117619
379,SHA-3-512,0.00099659,8502,TRUE,0.968231916,5.90625,0,0.000117687
379,MD5,0,8501,TRUE,0.946421146,4,0,0.000117675
380,SHA-3-256,0,8505,TRUE,0.853939295,4.8125,0,0.000117631
380,SHA-512,0,8500,TRUE,0.818346739,5.71875,0,0.000117712
380,SHA-256,0,8503,TRUE,0.803445339,4.9375,0,0.00011766
380,SHA-3-512,0.000924587,8503,TRUE,0.838493109,5.90625,0,0.000117673
380,MD5,0,8503,TRUE,0.737410545,4,0,0.000117647
381,SHA-3-256,0,8506,TRUE,0.835797787,4.8125,0,0.000117617
381,SHA-512,0,8501,TRUE,0.808945894,5.71875,0,0.000117699
381,SHA-256,0.000840425,8504,TRUE,0.973245859,4.9375,0,0.000117646
381,SHA-3-512,0,8501,TRUE,0.958235025,5.90625,0,0.000117701
381,MD5,0,8501,TRUE,0.869042873,4,0,0.000117675
382,SHA-3-256,0,8505,TRUE,0.807974815,4.8125,0,0.000117631
382,SHA-512,0,8502,TRUE,0.776177883,5.71875,0,0.000117685
382,SHA-256,0.000994205,8501,TRUE,0.921784401,4.9375,0,0.000117688
382,SHA-3-512,0,8503,TRUE,0.812366724,5.90625,0,0.000117673
382,MD5,0.000996351,8501,TRUE,0.767830372,4,0,0.000117675
383,SHA-3-256,0,8502,TRUE,0.827567339,4.8125,0,0.000117672
383,SHA-512,0,8502,TRUE,1.065836668,5.71875,0,0.000117685
383,SHA-256,0.000969172,8502,TRUE,1.079249859,4.9375,0,0.000117674
383,SHA-3-512,0.000997305,8501,TRUE,1.369901419,5.90625,0,0.000117701
383,MD5,0.001000881,8503,TRUE,1.341545582,4,0,0.000117647
384,SHA-3-256,0,8502,TRUE,1.538645029,4.8125,0,0.000117672
384,SHA-512,0,8500,TRUE,1.268826008,5.71875,0,0.000117712
384,SHA-256,0.000995398,8502,TRUE,1.101860046,4.9375,0,0.000117674
384,SHA-3-512,0,8502,TRUE,1.450797558,5.90625,0,0.000117687
384,MD5,0,8505,TRUE,1.162350893,4,0,0.000117619
385,SHA-3-256,0,8502,TRUE,1.130447388,4.8125,0,0.000117672
385,SHA-512,0,8500,TRUE,1.348455667,5.71875,0,0.000117712
385,SHA-256,0,8501,TRUE,1.443685293,4.9375,0,0.000117688
385,SHA-3-512,0,8505,TRUE,1.220067024,5.90625,0,0.000117646
385,MD5,0,8500,TRUE,0.87757802,4,0,0.000117689
386,SHA-3-256,0,8501,TRUE,1.173202991,4.8125,0,0.000117686
386,SHA-512,0.001008272,8501,TRUE,0.928159952,5.71875,0,0.000117699
386,SHA-256,0,8500,TRUE,0.937859535,4.9375,0,0.000117702
386,SHA-3-512,0.000997782,8501,TRUE,1.018437862,5.90625,0,0.000117701
386,MD5,0.00099349,8504,TRUE,1.268157959,4,0,0.000117633
387,SHA-3-256,0.000926971,8502,TRUE,1.005284548,4.8125,0,0.000117672
387,SHA-512,0,8502,TRUE,1.144656181,5.71875,0,0.000117685
387,SHA-256,0.001354694,8502,TRUE,0.811237574,4.9375,0,0.000117674
387,SHA-3-512,0,8500,TRUE,0.894511223,5.90625,0,0.000117715
387,MD5,0.001075745,8501,TRUE,1.008212566,4,0,0.000117675
388,SHA-3-256,0,8501,TRUE,0.958440542,4.8125,0,0.000117686
388,SHA-512,0.000995874,8500,TRUE,0.864625692,5.71875,0,0.000117712
388,SHA-256,0.00099659,8501,TRUE,0.851378441,4.9375,0,0.000117688
388,SHA-3-512,0,8501,TRUE,0.979424,5.90625,0,0.000117701
388,MD5,0,8504,TRUE,0.967973232,4,0,0.000117633
389,SHA-3-256,0,8501,TRUE,0.917252779,4.8125,0,0.000117686
389,SHA-512,0.001130581,8503,TRUE,0.829033375,5.71875,0,0.000117671
389,SHA-256,0.000996351,8502,TRUE,1.422955513,4.9375,0,0.000117674
389,SHA-3-512,0,8502,TRUE,0.943187237,5.90625,0,0.000117687
389,MD5,0.000996113,8500,TRUE,0.900708437,4,0,0.000117689
390,SHA-3-256,0,8501,TRUE,1.077021837,4.8125,0,0.000117686
390,SHA-512,0,8501,TRUE,0.886956692,5.71875,0,0.000117699
390,SHA-256,0,8502,TRUE,1.102430582,4.9375,0,0.000117674
390,SHA-3-512,0.000920534,8503,TRUE,0.990877867,5.90625,0,0.000117673
390,MD5,0.00097847,8501,TRUE,1.343538284,4,0,0.000117675
391,SHA-3-256,0,8501,TRUE,1.013289452,4.8125,0,0.000117686
391,SHA-512,0.000928402,8504,TRUE,0.947811604,5.71875,0,0.000117657
391,SHA-256,0,8502,TRUE,1.01835537,4.9375,0,0.000117674
391,SHA-3-512,0.000992537,8502,TRUE,0.880357742,5.90625,0,0.000117687
391,MD5,0.001082897,8501,TRUE,1.001976967,4,0,0.000117675
392,SHA-3-256,0,8501,TRUE,0.919648409,4.8125,0,0.000117686
392,SHA-512,0,8504,TRUE,1.166873217,5.71875,0,0.000117657
392,SHA-256,0,8502,TRUE,1.019090176,4.9375,0,0.000117674
392,SHA-3-512,0,8502,TRUE,0.988053799,5.90625,0,0.000117687
392,MD5,0,8501,TRUE,1.499450445,4,0,0.000117675
393,SHA-3-256,0,8504,TRUE,1.061607361,4.8125,0,0.000117644
393,SHA-512,0.000997305,8504,TRUE,0.973303556,5.71875,0,0.000117657
393,SHA-256,0.000941753,8505,TRUE,0.925661325,4.9375,0,0.000117632
393,SHA-3-512,0,8501,TRUE,0.955184698,5.90625,0,0.000117701
393,MD5,0,8503,TRUE,0.906570435,4,0,0.000117647
394,SHA-3-256,0,8501,TRUE,1.040529728,4.8125,0,0.000117686
394,SHA-512,0.001010895,8501,TRUE,0.973291159,5.71875,0,0.000117699
394,SHA-256,0.001029253,8500,TRUE,0.873529196,4.9375,0,0.000117702
394,SHA-3-512,0,8501,TRUE,1.049221754,5.90625,0,0.000117701
394,MD5,0,8503,TRUE,1.36709857,4,0,0.000117647
395,SHA-3-256,0,8501,TRUE,0.961747408,4.8125,0,0.000117686
395,SHA-512,0.000919104,8505,TRUE,0.88917923,5.71875,0,0.000117643
395,SHA-256,0,8503,TRUE,0.954752207,4.9375,0,0.00011766
395,SHA-3-512,0,8502,TRUE,0.90349865,5.90625,0,0.000117687
395,MD5,0.000994444,8501,TRUE,0.949228287,4,0,0.000117675
396,SHA-3-256,0,8502,TRUE,0.94438076,4.8125,0,0.000117672
396,SHA-512,0,8503,TRUE,1.666008711,5.71875,0,0.000117671
396,SHA-256,0.000997305,8501,TRUE,0.868402243,4.9375,0,0.000117688
396,SHA-3-512,0.000996828,8502,TRUE,1.09286046,5.90625,0,0.000117687
396,MD5,0.001001358,8504,TRUE,0.978830814,4,0,0.000117633
397,SHA-3-256,0,8502,TRUE,0.931220055,4.8125,0,0.000117672
397,SHA-512,0.000967503,8506,TRUE,1.02028513,5.71875,0,0.000117629
397,SHA-256,0,8501,TRUE,0.991401434,4.9375,0,0.000117688
397,SHA-3-512,0.000992537,8501,TRUE,1.188403606,5.90625,0,0.000117701
397,MD5,0.000998259,8502,TRUE,1.189872503,4,0,0.000117661
398,SHA-3-256,0,8503,TRUE,1.116276979,4.8125,0,0.000117658
398,SHA-512,0.042156935,8502,TRUE,1.219595194,5.71875,0,0.000117684
398,SHA-256,0,8500,TRUE,1.044967413,4.9375,0,0.000117702
398,SHA-3-512,0,8505,TRUE,1.129426718,5.90625,0,0.000117646
398,MD5,0,8502,TRUE,0.980429888,4,0,0.000117661
399,SHA-3-256,0.000995874,8501,TRUE,0.903045654,4.8125,0,0.000117686
399,SHA-512,0.001000404,8502,TRUE,1.043947697,5.71875,0,0.000117685
399,SHA-256,0,8500,TRUE,1.835811615,4.9375,0,0.000117702
399,SHA-3-512,0.00099206,8502,TRUE,0.956047535,5.90625,0,0.000117687
399,MD5,0.000994444,8502,TRUE,1.214018822,4,0,0.000117661
400,SHA-3-256,0,8501,TRUE,1.350218058,4.8125,0,0.000117686
400,SHA-512,0,8502,TRUE,0.898611546,5.71875,0,0.000117685
400,SHA-256,0.000874281,8502,TRUE,1.162320375,4.9375,0,0.000117674
400,SHA-3-512,0.00094223,8505,TRUE,0.89953208,5.90625,0,0.000117646
400,MD5,0,8505,TRUE,1.443627119,4,0,0.000117619
401,SHA-3-256,0,8501,TRUE,1.539873362,4.8125,0,0.000117686
401,SHA-512,0,8501,TRUE,1.149358511,5.71875,0,0.000117699
401,SHA-256,0,8502,TRUE,1.860015154,4.9375,0,0.000117674
401,SHA-3-512,0.00099206,8502,TRUE,1.726154327,5.90625,0,0.000117687
401,MD5,0.001069546,8502,TRUE,1.699234009,4,0,0.000117661
402,SHA-3-256,0,8503,TRUE,1.007261515,4.8125,0,0.000117658
402,SHA-512,0,8501,TRUE,1.399239302,5.71875,0,0.000117699
402,SHA-256,0.000928402,8500,TRUE,1.08125329,4.9375,0,0.000117702
402,SHA-3-512,0.000942945,8502,TRUE,0.959609985,5.90625,0,0.000117687
402,MD5,0.000996828,8501,TRUE,1.485052586,4,0,0.000117675
403,SHA-3-256,0,8501,TRUE,1.008879423,4.8125,0,0.000117686
403,SHA-512,0,8500,TRUE,1.314901114,5.71875,0,0.000117712
403,SHA-256,0,8502,TRUE,1.046315908,4.9375,0,0.000117674
403,SHA-3-512,0.000917912,8502,TRUE,1.566596031,5.90625,0,0.000117687
403,MD5,0.000996828,8506,TRUE,1.049964428,4,0,0.000117606
404,SHA-3-256,0.000983238,8505,TRUE,0.935449362,4.8125,0,0.000117631
404,SHA-512,0,8501,TRUE,0.80859375,5.71875,0,0.000117699
404,SHA-256,0.001000643,8503,TRUE,1.421027184,4.9375,0,0.00011766
404,SHA-3-512,0,8502,TRUE,1.358340979,5.90625,0,0.000117687
404,MD5,0,8502,TRUE,0.822383642,4,0,0.000117661
405,SHA-3-256,0,8505,TRUE,0.958667755,4.8125,0,0.000117631
405,SHA-512,0,8503,TRUE,1.568392515,5.71875,0,0.000117671
405,SHA-256,0.000988007,8503,TRUE,1.068505049,4.9375,0,0.00011766
405,SHA-3-512,0.000958443,8502,TRUE,0.86141634,5.90625,0,0.000117687
405,MD5,0,8502,TRUE,0.968770742,4,0,0.000117661
406,SHA-3-256,0,8502,TRUE,1.234603167,4.8125,0,0.000117672
406,SHA-512,0.001003265,8503,TRUE,1.199179649,5.71875,0,0.000117671
406,SHA-256,0,8501,TRUE,0.864293098,4.9375,0,0.000117688
406,SHA-3-512,0.000995398,8501,TRUE,0.835639954,5.90625,0,0.000117701
406,MD5,0.001000881,8503,TRUE,1.30377984,4,0,0.000117647
407,SHA-3-256,0,8501,TRUE,1.633192301,4.8125,0,0.000117686
407,SHA-512,0,8502,TRUE,2.083667517,5.71875,0,0.000117685
407,SHA-256,0,8501,TRUE,1.309813261,4.9375,0,0.000117688
407,SHA-3-512,0.000988722,8500,TRUE,1.987174273,5.90625,0,0.000117715
407,MD5,0.002021313,8501,TRUE,1.364463806,4,0,0.000117675
408,SHA-3-256,0,8505,TRUE,0.913862944,4.8125,0,0.000117631
408,SHA-512,0,8503,TRUE,2.808825016,5.71875,0,0.000117671
408,SHA-256,0,8500,TRUE,1.60768199,4.9375,0,0.000117702
408,SHA-3-512,0.000922918,8500,TRUE,0.890476704,5.90625,0,0.000117715
408,MD5,0,8502,TRUE,0.921263933,4,0,0.000117661
409,SHA-3-256,0,8500,TRUE,0.916423321,4.8125,0,0.0001177
409,SHA-512,0,8504,TRUE,1.089584112,5.71875,0,0.000117657
409,SHA-256,0,8501,TRUE,1.325560331,4.9375,0,0.000117688
409,SHA-3-512,0.00099659,8501,TRUE,1.156991243,5.90625,0,0.000117701
409,MD5,0,8503,TRUE,1.387156725,4,0,0.000117647
410,SHA-3-256,0,8502,TRUE,1.226762295,4.8125,0,0.000117672
410,SHA-512,0,8506,TRUE,1.43952179,5.71875,0,0.000117629
410,SHA-256,0.002003908,8501,TRUE,1.346225977,4.9375,0,0.000117688
410,SHA-3-512,0.000994921,8503,TRUE,1.495975494,5.90625,0,0.000117673
410,MD5,0.000993013,8501,TRUE,1.438033104,4,0,0.000117675
411,SHA-3-256,0.000953913,8501,TRUE,1.653689146,4.8125,0,0.000117686
411,SHA-512,0,8502,TRUE,1.789296389,5.71875,0,0.000117685
411,SHA-256,0,8501,TRUE,1.446973562,4.9375,0,0.000117688
411,SHA-3-512,0.001003742,8504,TRUE,1.270170212,5.90625,0,0.00011766
411,MD5,0,8504,TRUE,1.063747883,4,0,0.000117633
412,SHA-3-256,0,8503,TRUE,1.325721025,4.8125,0,0.000117658
412,SHA-512,0,8503,TRUE,1.27928853,5.71875,0,0.000117671
412,SHA-256,0,8502,TRUE,1.501194715,4.9375,0,0.000117674
412,SHA-3-512,0.001019478,8505,TRUE,1.115104437,5.90625,0,0.000117646
412,MD5,0.001026392,8502,TRUE,0.970857382,4,0,0.000117661
413,SHA-3-256,0,8502,TRUE,0.925606966,4.8125,0,0.000117672
413,SHA-512,0,8502,TRUE,0.954095364,5.71875,0,0.000117685
413,SHA-256,0.001009703,8502,TRUE,0.997935772,4.9375,0,0.000117674
413,SHA-3-512,0,8501,TRUE,1.370534182,5.90625,0,0.000117701
413,MD5,0,8500,TRUE,0.937446594,4,0,0.000117689
414,SHA-3-256,0,8503,TRUE,1.440240383,4.8125,0,0.000117658
414,SHA-512,0,8504,TRUE,0.930783033,5.71875,0,0.000117657
414,SHA-256,0.00099802,8503,TRUE,1.041160583,4.9375,0,0.00011766
414,SHA-3-512,0.070873737,8502,TRUE,1.819797277,5.90625,0,0.000117686
414,MD5,0.000495195,8502,TRUE,1.54829812,4,0,0.000117661
415,SHA-3-256,0.000911951,8503,TRUE,2.037799597,4.8125,0,0.000117658
415,SHA-512,0,8502,TRUE,0.999801397,5.71875,0,0.000117685
415,SHA-256,0,8501,TRUE,1.739847898,4.9375,0,0.000117688
415,SHA-3-512,0.000996828,8500,TRUE,1.85514307,5.90625,0,0.000117715
415,MD5,0,8502,TRUE,2.462617159,4,0,0.000117661
416,SHA-3-256,0,8500,TRUE,2.253574848,4.8125,0,0.0001177
416,SHA-512,0.000929594,8502,TRUE,2.368090391,5.71875,0,0.000117685
416,SHA-256,0.000454903,8503,TRUE,1.231498241,4.9375,0,0.00011766
416,SHA-3-512,0,8500,TRUE,1.939088821,5.90625,0,0.000117715
416,MD5,0.001079321,8500,TRUE,0.933689356,4,0,0.000117689
417,SHA-3-256,0,8500,TRUE,1.025036097,4.8125,0,0.0001177
417,SHA-512,0,8502,TRUE,1.00336051,5.71875,0,0.000117685
417,SHA-256,0.001007318,8500,TRUE,1.141409159,4.9375,0,0.000117702
417,SHA-3-512,0.000999928,8501,TRUE,0.895715237,5.90625,0,0.000117701
417,MD5,0,8500,TRUE,0.910139322,4,0,0.000117689
418,SHA-3-256,0,8501,TRUE,1.068858862,4.8125,0,0.000117686
418,SHA-512,0.000500202,8502,TRUE,1.687303305,5.71875,0,0.000117685
418,SHA-256,0,8504,TRUE,1.815808058,4.9375,0,0.000117646
418,SHA-3-512,0.000994682,8502,TRUE,1.104016542,5.90625,0,0.000117687
418,MD5,0.000993013,8504,TRUE,0.991379499,4,0,0.000117633
419,SHA-3-256,0,8501,TRUE,1.126990557,4.8125,0,0.000117686
419,SHA-512,0,8501,TRUE,1.493915796,5.71875,0,0.000117699
419,SHA-256,0.000908852,8500,TRUE,0.955429077,4.9375,0,0.000117702
419,SHA-3-512,0,8502,TRUE,1.73865509,5.90625,0,0.000117687
419,MD5,0,8501,TRUE,1.240900278,4,0,0.000117675
420,SHA-3-256,0,8500,TRUE,0.956240892,4.8125,0,0.0001177
420,SHA-512,0.001675606,8502,TRUE,0.919078112,5.71875,0,0.000117685
420,SHA-256,0.001002789,8503,TRUE,0.973854065,4.9375,0,0.00011766
420,SHA-3-512,0.000926495,8502,TRUE,0.832431555,5.90625,0,0.000117687
420,MD5,0.001004696,8500,TRUE,0.813263178,4,0,0.000117689
421,SHA-3-256,0,8503,TRUE,0.983105421,4.8125,0,0.000117658
421,SHA-512,0.001377821,8501,TRUE,0.863800049,5.71875,0,0.000117699
421,SHA-256,0.000948191,8501,TRUE,0.896614552,4.9375,0,0.000117688
421,SHA-3-512,0,8501,TRUE,0.908876181,5.90625,0,0.000117701
421,MD5,0,8500,TRUE,1.027638912,4,0,0.000117689
422,SHA-3-256,0,8501,TRUE,0.825122833,4.8125,0,0.000117686
422,SHA-512,0,8503,TRUE,1.161779881,5.71875,0,0.000117671
422,SHA-256,0.00099659,8501,TRUE,1.364799976,4.9375,0,0.000117688
422,SHA-3-512,0.001019239,8500,TRUE,1.215902328,5.90625,0,0.000117715
422,MD5,0,8501,TRUE,1.022810221,4,0,0.000117675
423,SHA-3-256,0.000995874,8503,TRUE,1.270344973,4.8125,0,0.000117658
423,SHA-512,0.000977278,8502,TRUE,1.061972141,5.71875,0,0.000117685
423,SHA-256,0,8500,TRUE,1.067780018,4.9375,0,0.000117702
423,SHA-3-512,0,8500,TRUE,0.877934456,5.90625,0,0.000117715
423,MD5,0,8504,TRUE,1.521617889,4,0,0.000117633
424,SHA-3-256,0,8502,TRUE,0.960802317,4.8125,0,0.000117672
424,SHA-512,0,8502,TRUE,1.23936677,5.71875,0,0.000117685
424,SHA-256,0.000952721,8502,TRUE,1.014085293,4.9375,0,0.000117674
424,SHA-3-512,0.00099659,8501,TRUE,0.963691473,5.90625,0,0.000117701
424,MD5,0.000999928,8503,TRUE,0.959077358,4,0,0.000117647
425,SHA-3-256,0,8503,TRUE,0.894286633,4.8125,0,0.000117658
425,SHA-512,0.00091362,8502,TRUE,1.035011053,5.71875,0,0.000117685
425,SHA-256,0,8503,TRUE,1.402087927,4.9375,0,0.00011766
425,SHA-3-512,0.001993895,8501,TRUE,1.701500654,5.90625,0,0.000117701
425,MD5,0,8501,TRUE,0.984548807,4,0,0.000117675
426,SHA-3-256,0,8502,TRUE,1.103603125,4.8125,0,0.000117672
426,SHA-512,0.000957012,8501,TRUE,1.261031389,5.71875,0,0.000117699
426,SHA-256,0,8501,TRUE,0.967342377,4.9375,0,0.000117688
426,SHA-3-512,0,8501,TRUE,0.863736153,5.90625,0,0.000117701
426,MD5,0,8502,TRUE,0.831891298,4,0,0.000117661
427,SHA-3-256,0,8502,TRUE,0.909114361,4.8125,0,0.000117672
427,SHA-512,0,8503,TRUE,0.890868664,5.71875,0,0.000117671
427,SHA-256,0,8502,TRUE,1.120438814,4.9375,0,0.000117674
427,SHA-3-512,0,8500,TRUE,0.929499149,5.90625,0,0.000117715
427,MD5,0,8502,TRUE,1.68329668,4,0,0.000117661
428,SHA-3-256,0,8503,TRUE,1.054185152,4.8125,0,0.000117658
428,SHA-512,0.000974655,8502,TRUE,1.167220592,5.71875,0,0.000117685
428,SHA-256,0.000956297,8500,TRUE,0.99519515,4.9375,0,0.000117702
428,SHA-3-512,0,8503,TRUE,1.030170918,5.90625,0,0.000117673
428,MD5,0,8502,TRUE,1.501988411,4,0,0.000117661
429,SHA-3-256,0,8504,TRUE,1.020993233,4.8125,0,0.000117644
429,SHA-512,0,8501,TRUE,1.026693821,5.71875,0,0.000117699
429,SHA-256,0,8500,TRUE,1.277594805,4.9375,0,0.000117702
429,SHA-3-512,0.000991583,8506,TRUE,0.904131174,5.90625,0,0.000117632
429,MD5,0,8501,TRUE,1.002319574,4,0,0.000117675
430,SHA-3-256,0.000962019,8505,TRUE,1.304695368,4.8125,0,0.000117631
430,SHA-512,0.000967026,8503,TRUE,1.404747009,5.71875,0,0.000117671
430,SHA-256,0,8502,TRUE,1.163800716,4.9375,0,0.000117674
430,SHA-3-512,0.000996828,8504,TRUE,0.918192863,5.90625,0,0.00011766
430,MD5,0,8501,TRUE,1.458649874,4,0,0.000117675
431,SHA-3-256,0.000998259,8503,TRUE,0.782558918,4.8125,0,0.000117658
431,SHA-512,0,8503,TRUE,1.432477713,5.71875,0,0.000117671
431,SHA-256,0,8503,TRUE,0.941836357,4.9375,0,0.00011766
431,SHA-3-512,0.001990318,8502,TRUE,1.062895775,5.90625,0,0.000117687
431,MD5,0,8501,TRUE,0.980891466,4,0,0.000117675
432,SHA-3-256,0,8502,TRUE,0.983080864,4.8125,0,0.000117672
432,SHA-512,0,8500,TRUE,1.206629992,5.71875,0,0.000117712
432,SHA-256,0,8501,TRUE,1.207582474,4.9375,0,0.000117688
432,SHA-3-512,0.001083612,8500,TRUE,1.822106123,5.90625,0,0.000117715
432,MD5,0.000325441,8503,TRUE,1.318872452,4,0,0.000117647
433,SHA-3-256,0.000996351,8503,TRUE,1.210906506,4.8125,0,0.000117658
433,SHA-512,0.00101018,8505,TRUE,1.034166098,5.71875,0,0.000117643
433,SHA-256,0.000994444,8501,TRUE,1.052957773,4.9375,0,0.000117688
433,SHA-3-512,0.001003265,8501,TRUE,0.980672121,5.90625,0,0.000117701
433,MD5,0.000995636,8502,TRUE,1.094020367,4,0,0.000117661
434,SHA-3-256,0.000921965,8501,TRUE,1.159420967,4.8125,0,0.000117686
